===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000111,0.000000,1571601335.979350,0,38660.000000,0.000000, ===
===,1,INIT-STOP,0,0.000154,0.000000,1571601335.979393,0,39248.000000,0.000000, ===
===,2,INIT,0,0.000172,0.000103,1571601335.979411,0,39248.000000,0.000000, ===
===,3,ITER,0,0.000315,0.000000,1571601335.979554,0,39248.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.000337,0.000000,1571601335.979576,0,39368.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.015199,0.000000,1571601335.994438,0,39368.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.015220,0.014894,1571601335.994459,0,39404.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.015239,0.000000,1571601335.994478,0,39404.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.015259,0.000000,1571601335.994498,0,39404.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.015712,0.000000,1571601335.994951,0,39404.000000,32.000000, ===
===,10,CHECKPOINT-STOP,0,0.015737,0.000000,1571601335.994976,0,39488.000000,32.000000, ===
===,11,CHECKPOINT,0,0.015755,0.000527,1571601335.994994,0,39488.000000,32.000000, ===
===,12,ITER,0,0.290587,0.000000,1571601336.269825,10000,41904.000000,13376.000000, ===
===,13,ITER,0,0.541548,0.000000,1571601336.520787,20000,44108.000000,26688.000000, ===
===,14,ITER,0,0.805384,0.000000,1571601336.784623,30000,46476.000000,40000.000000, ===
===,15,ITER,0,1.070595,0.000000,1571601337.049834,40000,49108.000000,53376.000000, ===
===,16,ITER,0,1.333713,0.000000,1571601337.312952,50000,51240.000000,66688.000000, ===
===,17,ITER,0,1.596902,0.000000,1571601337.576141,60000,53872.000000,80000.000000, ===
===,18,ITER,0,1.861174,0.000000,1571601337.840413,70000,56004.000000,93376.000000, ===
===,19,ITER,0,2.123985,0.000000,1571601338.103223,80000,58636.000000,106688.000000, ===
===,20,ITER,0,2.387349,0.000000,1571601338.366588,90000,60772.000000,120000.000000, ===
===,21,ITER,0,2.651155,0.000000,1571601338.630394,100000,63400.000000,133376.000000, ===
===,22,ITER,0,2.914419,0.000000,1571601338.893658,110000,65536.000000,146688.000000, ===
===,23,ITER,0,3.179017,0.000000,1571601339.158256,120000,67900.000000,160000.000000, ===
===,24,ITER,0,3.446921,0.000000,1571601339.426160,130000,70532.000000,173376.000000, ===
===,25,ITER,0,3.704455,0.000000,1571601339.683694,140000,72664.000000,186688.000000, ===
===,26,ITER,0,3.967798,0.000000,1571601339.947037,150000,75296.000000,200000.000000, ===
===,27,ITER,0,4.232357,0.000000,1571601340.211596,160000,77432.000000,213376.000000, ===
===,28,ITER,0,4.495407,0.000000,1571601340.474646,170000,80064.000000,226688.000000, ===
===,29,ITER,0,4.759082,0.000000,1571601340.738321,180000,82196.000000,240000.000000, ===
===,30,ITER,0,8.636781,0.000000,1571601344.616020,190000,85156.000000,253376.000000, ===
===,31,ITER,0,8.666563,0.000000,1571601344.645802,200000,87956.000000,266688.000000, ===
===,32,FAILURE-CHECK-START,0,8.666593,0.000000,1571601344.645832,200000,88112.000000,266688.000000, ===
===,33,FAILURE-CHECK-STOP,0,8.666661,0.000000,1571601344.645900,200000,88112.000000,266688.000000, ===
===,34,FAILURE-CHECK,0,8.666692,0.000113,1571601344.645931,200000,88112.000000,266688.000000, ===
===,35,FAILURE-DETECT,0,8.666738,0.000000,1571601344.645977,200000,88112.000000,266688.000000, ===
===,36,RESTORE-START,0,8.666936,0.000000,1571601344.646175,200000,88112.000000,266688.000000, ===
===,37,RESTORE-STOP,0,8.667314,0.000000,1571601344.646553,200000,88112.000000,266688.000000, ===
===,38,RESTORE,0,8.667334,0.000412,1571601344.646573,200000,88168.000000,266688.000000, ===
===,39,CHECKPOINT-START,0,8.667356,0.000000,1571601344.646595,200000,88168.000000,266688.000000, ===
===,40,CHECKPOINT-PRE-NEW,0,8.667379,0.000000,1571601344.646618,200000,88168.000000,266656.000000, ===
===,41,CHECKPOINT-POST-NEW,0,8.667693,0.000000,1571601344.646932,200000,88168.000000,266688.000000, ===
===,42,CHECKPOINT-STOP,0,8.667714,0.000000,1571601344.646953,200000,88204.000000,266688.000000, ===
===,43,CHECKPOINT,0,8.667732,0.000389,1571601344.646971,200000,88204.000000,266688.000000, ===
===,44,ITER,0,8.916732,0.000000,1571601344.895971,10000,90608.000000,280288.000000, ===
===,45,ITER,0,9.180503,0.000000,1571601345.159742,20000,92996.000000,293920.000000, ===
===,46,ITER,0,9.444277,0.000000,1571601345.423516,30000,95380.000000,307552.000000, ===
===,47,ITER,0,9.708344,0.000000,1571601345.687583,40000,97764.000000,321184.000000, ===
===,48,ITER,0,9.970437,0.000000,1571601345.949676,50000,100144.000000,334752.000000, ===
===,49,ITER,0,10.233707,0.000000,1571601346.212946,60000,102528.000000,348384.000000, ===
===,50,ITER,0,10.497152,0.000000,1571601346.476391,70000,104912.000000,362016.000000, ===
===,51,ITER,0,10.760635,0.000000,1571601346.739874,80000,107296.000000,375648.000000, ===
===,52,ITER,0,11.022767,0.000000,1571601347.002006,90000,109412.000000,389216.000000, ===
===,53,ITER,0,11.285900,0.000000,1571601347.265139,100000,112028.000000,402848.000000, ===
===,54,ITER,0,11.549217,0.000000,1571601347.528456,110000,114412.000000,416480.000000, ===
===,55,ITER,0,11.812508,0.000000,1571601347.791747,120000,116796.000000,430112.000000, ===
===,56,ITER,0,12.074882,0.000000,1571601348.054121,130000,119176.000000,443680.000000, ===
===,57,ITER,0,12.338461,0.000000,1571601348.317700,140000,121560.000000,457312.000000, ===
===,58,ITER,0,12.601974,0.000000,1571601348.581213,150000,123940.000000,470944.000000, ===
