===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000110,0.000000,1572535172.526799,0,39340.000000,0.000000, ===
===,1,INIT-STOP,0,0.024857,0.000000,1572535172.551546,0,42076.000000,0.000000, ===
===,2,INIT,0,0.024888,0.024818,1572535172.551575,0,42240.000000,0.000000, ===
===,3,ITER,0,0.024916,0.000000,1572535172.551605,1,42240.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.024939,0.000000,1572535172.551627,1,42244.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.039547,0.000000,1572535172.566236,1,42244.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.039575,0.014649,1572535172.566264,1,42280.000000,0.000000, ===
===,7,ITER,0,0.887337,0.000000,1572535173.414026,101,47808.000000,1885.156250, ===
===,8,ITER,0,1.475607,0.000000,1572535174.002296,201,47964.000000,3770.312500, ===
===,9,ITER,0,2.134016,0.000000,1572535174.660705,301,47964.000000,5655.468750, ===
===,10,ITER,0,2.674399,0.000000,1572535175.201088,401,47964.000000,7540.625000, ===
===,11,ITER,0,3.213657,0.000000,1572535175.740346,501,47964.000000,9425.781250, ===
===,12,FAILURE-CHECK-START,0,3.213716,0.000000,1572535175.740405,501,47964.000000,9425.781250, ===
===,13,FAILURE-CHECK-STOP,0,3.213952,0.000000,1572535175.740641,501,47964.000000,9425.781250, ===
===,14,FAILURE-CHECK,0,3.213988,0.000309,1572535175.740677,501,47964.000000,9425.781250, ===
===,15,ITER,0,3.754025,0.000000,1572535176.280714,601,47964.000000,11310.937500, ===
===,16,ITER,0,4.293287,0.000000,1572535176.819975,701,47964.000000,13196.093750, ===
===,17,ITER,0,4.831872,0.000000,1572535177.358561,801,47964.000000,15081.250000, ===
===,18,ITER,0,5.371523,0.000000,1572535177.898212,901,47964.000000,16966.406250, ===
===,19,ITER,0,6.000207,0.000000,1572535178.526896,1001,47964.000000,18851.562500, ===
===,20,FAILURE-CHECK-START,0,6.000243,0.000000,1572535178.526932,1001,47964.000000,18851.562500, ===
===,21,FAILURE-CHECK-STOP,0,6.000434,0.000000,1572535178.527123,1001,47964.000000,18851.562500, ===
===,22,FAILURE-CHECK,0,6.000467,0.000242,1572535178.527156,1001,47964.000000,18851.562500, ===
===,23,ITER,0,6.660447,0.000000,1572535179.187136,1101,47964.000000,20736.718750, ===
===,24,ITER,0,7.200073,0.000000,1572535179.726762,1201,47964.000000,22621.875000, ===
===,25,ITER,0,7.739905,0.000000,1572535180.266593,1301,47964.000000,24507.031250, ===
===,26,ITER,0,8.280246,0.000000,1572535180.806934,1401,47964.000000,26392.187500, ===
===,27,ITER,0,8.847412,0.000000,1572535181.374101,1501,47964.000000,28277.343750, ===
===,28,FAILURE-CHECK-START,0,8.847454,0.000000,1572535181.374143,1501,48124.000000,28277.343750, ===
===,29,FAILURE-CHECK-STOP,0,8.847600,0.000000,1572535181.374289,1501,48124.000000,28277.343750, ===
===,30,FAILURE-CHECK,0,8.847624,0.000189,1572535181.374313,1501,48124.000000,28277.343750, ===
===,31,ITER,0,9.409920,0.000000,1572535181.936609,1601,48124.000000,30162.500000, ===
===,32,ITER,0,9.949481,0.000000,1572535182.476170,1701,48320.000000,32047.656250, ===
===,33,ITER,0,10.490075,0.000000,1572535183.016764,1801,48512.000000,33932.812500, ===
===,34,ITER,0,11.143150,0.000000,1572535183.669839,1901,48708.000000,35817.968750, ===
===,35,ITER,0,11.702310,0.000000,1572535184.228998,2001,48900.000000,37703.125000, ===
===,36,FAILURE-CHECK-START,0,11.702368,0.000000,1572535184.229057,2001,49096.000000,37703.125000, ===
===,37,FAILURE-CHECK-STOP,0,11.702535,0.000000,1572535184.229223,2001,49096.000000,37703.125000, ===
===,38,FAILURE-CHECK,0,11.702565,0.000228,1572535184.229253,2001,49096.000000,37703.125000, ===
===,39,CHECKPOINT-START,0,11.702651,0.000000,1572535184.229340,2001,49096.000000,37703.125000, ===
===,40,CHECKPOINT-PRE-NEW,0,11.702715,0.000000,1572535184.229404,2001,49096.000000,37703.125000, ===
===,41,CHECKPOINT-POST-NEW,0,11.835325,0.000000,1572535184.362014,2001,54588.000000,43157.640625, ===
===,42,CHECKPOINT-STOP,0,11.835356,0.000000,1572535184.362045,2001,54588.000000,43157.640625, ===
===,43,CHECKPOINT,0,11.835377,0.132783,1572535184.362066,2001,54588.000000,43157.640625, ===
===,44,ITER,0,12.387850,0.000000,1572535184.914539,2101,54588.000000,45042.796875, ===
===,45,ITER,0,12.928345,0.000000,1572535185.455034,2201,54772.000000,46927.953125, ===
===,46,ITER,0,13.561618,0.000000,1572535186.088307,2301,54964.000000,48813.109375, ===
===,47,ITER,0,14.269997,0.000000,1572535186.796686,2401,55160.000000,50698.265625, ===
===,48,ITER,0,14.814070,0.000000,1572535187.340759,2501,55352.000000,52583.421875, ===
===,49,FAILURE-CHECK-START,0,14.814108,0.000000,1572535187.340797,2501,55548.000000,52583.421875, ===
===,50,FAILURE-CHECK-STOP,0,14.814285,0.000000,1572535187.340974,2501,55548.000000,52583.421875, ===
===,51,FAILURE-CHECK,0,14.814311,0.000225,1572535187.340999,2501,55548.000000,52583.421875, ===
===,52,ITER,0,15.576202,0.000000,1572535188.102891,2601,55548.000000,54468.578125, ===
===,53,ITER,0,16.195766,0.000000,1572535188.722455,2701,55740.000000,56353.734375, ===
===,54,ITER,0,16.931599,0.000000,1572535189.458288,2801,55932.000000,58238.890625, ===
===,55,ITER,0,17.593990,0.000000,1572535190.120679,2901,56128.000000,60124.046875, ===
===,56,ITER,0,18.355908,0.000000,1572535190.882597,3001,56320.000000,62009.203125, ===
===,57,FAILURE-CHECK-START,0,18.355946,0.000000,1572535190.882635,3001,56512.000000,62009.203125, ===
===,58,FAILURE-CHECK-STOP,0,18.356084,0.000000,1572535190.882773,3001,56512.000000,62009.203125, ===
===,59,FAILURE-CHECK,0,18.356131,0.000203,1572535190.882820,3001,56512.000000,62009.203125, ===
===,60,ITER,0,19.045515,0.000000,1572535191.572204,3101,56512.000000,63894.359375, ===
===,61,ITER,0,19.760748,0.000000,1572535192.287437,3201,56708.000000,65779.515625, ===
===,62,ITER,0,20.301127,0.000000,1572535192.827816,3301,56900.000000,67664.671875, ===
===,63,ITER,0,20.840737,0.000000,1572535193.367426,3401,57096.000000,69549.828125, ===
===,64,ITER,0,21.380821,0.000000,1572535193.907510,3501,57292.000000,71434.984375, ===
===,65,FAILURE-CHECK-START,0,21.380876,0.000000,1572535193.907565,3501,57484.000000,71434.984375, ===
===,66,FAILURE-CHECK-STOP,0,21.381039,0.000000,1572535193.907728,3501,57484.000000,71434.984375, ===
===,67,FAILURE-CHECK,0,21.381072,0.000227,1572535193.907761,3501,57484.000000,71434.984375, ===
===,68,COMM-ERROR,0,21.940125,0.000000,1572535194.466814,3534,57484.000000,72075.929688, ===
