===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000126,0.000000,1572212652.497893,0,38580.000000,0.000000, ===
===,1,INIT-STOP,0,0.002511,0.000000,1572212652.500278,0,41764.000000,0.000000, ===
===,2,INIT,0,0.002537,0.002461,1572212652.500303,0,42024.000000,0.000000, ===
===,3,ITER,0,0.002561,0.000000,1572212652.500328,1,42024.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.002583,0.000000,1572212652.500350,1,42028.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.005118,0.000000,1572212652.502885,1,42028.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.005138,0.002570,1572212652.502905,1,42064.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.005155,0.000000,1572212652.502921,1,42064.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.005171,0.000000,1572212652.502938,1,42064.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.088808,0.000000,1572212652.586575,1,92796.000000,5460.000000, ===
===,10,CHECKPOINT-STOP,0,0.088836,0.000000,1572212652.586603,1,92796.000000,5460.000000, ===
===,11,CHECKPOINT,0,0.088854,0.083710,1572212652.586621,1,92796.000000,5460.000000, ===
===,12,ITER,0,0.805203,0.000000,1572212653.302969,101,98408.000000,7596.718750, ===
===,13,ITER,0,1.327307,0.000000,1572212653.825073,201,98496.000000,9733.437500, ===
===,14,ITER,0,1.824895,0.000000,1572212654.322662,301,98496.000000,11870.156250, ===
===,15,ITER,0,2.320814,0.000000,1572212654.818581,401,98496.000000,14006.875000, ===
===,16,ITER,0,2.815955,0.000000,1572212655.313721,501,98496.000000,16143.593750, ===
===,17,FAILURE-CHECK-START,0,2.816008,0.000000,1572212655.313775,501,98496.000000,16143.593750, ===
===,18,FAILURE-CHECK-STOP,0,2.816083,0.000000,1572212655.313850,501,98496.000000,16143.593750, ===
===,19,FAILURE-CHECK,0,2.816144,0.000165,1572212655.313911,501,98496.000000,16143.593750, ===
===,20,ITER,0,3.312395,0.000000,1572212655.810162,601,98496.000000,18280.312500, ===
===,21,ITER,0,3.807772,0.000000,1572212656.305539,701,98496.000000,20417.031250, ===
===,22,ITER,0,4.303634,0.000000,1572212656.801401,801,98496.000000,22553.750000, ===
===,23,ITER,0,4.798738,0.000000,1572212657.296505,901,98496.000000,24690.468750, ===
===,24,ITER,0,5.294795,0.000000,1572212657.792562,1001,98496.000000,26827.187500, ===
===,25,FAILURE-CHECK-START,0,5.294838,0.000000,1572212657.792605,1001,98496.000000,26827.187500, ===
===,26,FAILURE-CHECK-STOP,0,5.294926,0.000000,1572212657.792693,1001,98496.000000,26827.187500, ===
===,27,FAILURE-CHECK,0,5.294988,0.000170,1572212657.792755,1001,98496.000000,26827.187500, ===
===,28,ITER,0,5.790852,0.000000,1572212658.288619,1101,98496.000000,28963.906250, ===
===,29,ITER,0,6.286607,0.000000,1572212658.784374,1201,98496.000000,31100.625000, ===
===,30,ITER,0,6.782121,0.000000,1572212659.279888,1301,98496.000000,33237.343750, ===
===,31,ITER,0,7.278005,0.000000,1572212659.775772,1401,98496.000000,35374.062500, ===
===,32,ITER,0,7.773268,0.000000,1572212660.271035,1501,98516.000000,37510.781250, ===
===,33,FAILURE-CHECK-START,0,7.773310,0.000000,1572212660.271077,1501,98692.000000,37510.781250, ===
===,34,FAILURE-CHECK-STOP,0,7.773398,0.000000,1572212660.271165,1501,98692.000000,37510.781250, ===
