===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000134,0.000000,1571617937.190861,0,38636.000000,0.000000, ===
===,1,INIT-STOP,0,0.000184,0.000000,1571617937.190911,0,39260.000000,0.000000, ===
===,2,INIT,0,0.000209,0.000128,1571617937.190935,0,39260.000000,0.000000, ===
===,3,ITER,0,0.000437,0.000000,1571617937.191164,0,39260.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.000465,0.000000,1571617937.191192,0,39380.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.001125,0.000000,1571617937.191852,0,39380.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.001145,0.000694,1571617937.191872,0,39416.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.001166,0.000000,1571617937.191893,0,39416.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.001186,0.000000,1571617937.191913,0,39416.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.001635,0.000000,1571617937.192362,0,39416.000000,32.000000, ===
===,10,CHECKPOINT-STOP,0,0.001659,0.000000,1571617937.192386,0,39504.000000,32.000000, ===
===,11,CHECKPOINT,0,0.001678,0.000523,1571617937.192405,0,39504.000000,32.000000, ===
===,12,ITER,0,0.268710,0.000000,1571617937.459437,10000,41928.000000,13376.000000, ===
===,13,ITER,0,0.533051,0.000000,1571617937.723778,20000,44132.000000,26688.000000, ===
===,14,ITER,0,4.492981,0.000000,1571617941.683708,30000,46784.000000,40000.000000, ===
===,15,ITER,0,4.522251,0.000000,1571617941.712978,40000,48992.000000,53376.000000, ===
===,16,ITER,0,4.551761,0.000000,1571617941.742488,50000,51624.000000,66688.000000, ===
===,17,ITER,0,4.581322,0.000000,1571617941.772049,60000,53756.000000,80000.000000, ===
===,18,ITER,0,4.610442,0.000000,1571617941.801169,70000,56388.000000,93376.000000, ===
===,19,ITER,0,4.639875,0.000000,1571617941.830602,80000,58520.000000,106688.000000, ===
===,20,ITER,0,4.668915,0.000000,1571617941.859642,90000,60888.000000,120000.000000, ===
===,21,ITER,0,4.698015,0.000000,1571617941.888742,100000,63520.000000,133376.000000, ===
===,22,ITER,0,4.727381,0.000000,1571617941.918108,110000,65652.000000,146688.000000, ===
===,23,ITER,0,4.756448,0.000000,1571617941.947175,120000,68284.000000,160000.000000, ===
===,24,ITER,0,4.785459,0.000000,1571617941.976186,130000,70416.000000,173376.000000, ===
===,25,ITER,0,4.814507,0.000000,1571617942.005234,140000,73048.000000,186688.000000, ===
===,26,ITER,0,4.843552,0.000000,1571617942.034279,150000,75184.000000,200000.000000, ===
===,27,ITER,0,4.873041,0.000000,1571617942.063768,160000,77812.000000,213376.000000, ===
===,28,ITER,0,4.902334,0.000000,1571617942.093061,170000,79948.000000,226688.000000, ===
===,29,ITER,0,4.931764,0.000000,1571617942.122491,180000,82312.000000,240000.000000, ===
===,30,ITER,0,4.961419,0.000000,1571617942.152146,190000,84944.000000,253376.000000, ===
===,31,ITER,0,4.991037,0.000000,1571617942.181764,200000,87080.000000,266688.000000, ===
===,32,FAILURE-CHECK-START,0,4.991063,0.000000,1571617942.181790,200000,87340.000000,266688.000000, ===
===,33,FAILURE-CHECK-STOP,0,4.991152,0.000000,1571617942.181879,200000,87340.000000,266688.000000, ===
===,34,FAILURE-CHECK,0,4.991192,0.000141,1571617942.181919,200000,87340.000000,266688.000000, ===
===,35,FAILURE-DETECT,0,4.991218,0.000000,1571617942.181945,200000,87340.000000,266688.000000, ===
===,36,RESTORE-START,0,4.991416,0.000000,1571617942.182143,200000,87340.000000,266688.000000, ===
===,37,RESTORE-STOP,0,4.991901,0.000000,1571617942.182628,200000,87340.000000,266688.000000, ===
===,38,RESTORE,0,4.991920,0.000520,1571617942.182647,200000,87396.000000,266688.000000, ===
===,39,CHECKPOINT-START,0,4.991942,0.000000,1571617942.182669,200000,87396.000000,266688.000000, ===
===,40,CHECKPOINT-PRE-NEW,0,4.991964,0.000000,1571617942.182691,200000,87396.000000,266656.000000, ===
===,41,CHECKPOINT-POST-NEW,0,4.992287,0.000000,1571617942.183014,200000,87396.000000,266688.000000, ===
===,42,CHECKPOINT-STOP,0,4.992312,0.000000,1571617942.183038,200000,87432.000000,266688.000000, ===
===,43,CHECKPOINT,0,4.992330,0.000399,1571617942.183057,200000,87432.000000,266688.000000, ===
===,44,ITER,0,5.226231,0.000000,1571617942.416958,10000,89804.000000,280288.000000, ===
===,45,ITER,0,5.489263,0.000000,1571617942.679990,20000,92184.000000,293920.000000, ===
===,46,ITER,0,5.751636,0.000000,1571617942.942363,30000,94568.000000,307552.000000, ===
===,47,ITER,0,6.014202,0.000000,1571617943.204929,40000,96952.000000,321184.000000, ===
===,48,ITER,0,6.275029,0.000000,1571617943.465756,50000,99332.000000,334752.000000, ===
===,49,ITER,0,6.537700,0.000000,1571617943.728427,60000,101716.000000,348384.000000, ===
===,50,ITER,0,6.799778,0.000000,1571617943.990505,70000,104100.000000,362016.000000, ===
===,51,ITER,0,7.062107,0.000000,1571617944.252834,80000,106484.000000,375648.000000, ===
===,52,ITER,0,7.323492,0.000000,1571617944.514219,90000,108600.000000,389216.000000, ===
===,53,ITER,0,7.585339,0.000000,1571617944.776066,100000,111216.000000,402848.000000, ===
===,54,ITER,0,7.847710,0.000000,1571617945.038437,110000,113600.000000,416480.000000, ===
===,55,ITER,0,8.109889,0.000000,1571617945.300616,120000,115984.000000,430112.000000, ===
===,56,ITER,0,8.371261,0.000000,1571617945.561988,130000,118364.000000,443680.000000, ===
===,57,ITER,0,8.633640,0.000000,1571617945.824367,140000,120748.000000,457312.000000, ===
===,58,ITER,0,8.895879,0.000000,1571617946.086606,150000,123128.000000,470944.000000, ===
===,59,ITER,0,9.158486,0.000000,1571617946.349213,160000,125512.000000,484576.000000, ===
