===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000111,0.000000,1572902253.516725,0,39308.000000,0.000000, ===
===,1,INIT-STOP,0,0.005060,0.000000,1572902253.521674,0,42060.000000,0.000000, ===
===,2,INIT,0,0.005095,0.005023,1572902253.521707,0,42224.000000,0.000000, ===
===,3,ITER,0,0.005127,0.000000,1572902253.521741,1,42224.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.005152,0.000000,1572902253.521766,1,42228.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.029915,0.000000,1572902253.546529,1,42228.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.029951,0.024814,1572902253.546565,1,42264.000000,0.000000, ===
===,7,ITER,0,0.837949,0.000000,1572902254.354532,101,47652.000000,1885.156250, ===
===,8,ITER,0,1.603888,0.000000,1572902255.120501,201,47920.000000,3770.312500, ===
===,9,ITER,0,2.302800,0.000000,1572902255.819414,301,47920.000000,5655.468750, ===
===,10,ITER,0,2.863101,0.000000,1572902256.379715,401,47920.000000,7540.625000, ===
===,11,ITER,0,3.627752,0.000000,1572902257.144366,501,47920.000000,9425.781250, ===
===,12,FAILURE-CHECK-START,0,3.627797,0.000000,1572902257.144410,501,47920.000000,9425.781250, ===
===,13,FAILURE-CHECK-STOP,0,3.627910,0.000000,1572902257.144524,501,47920.000000,9425.781250, ===
===,14,FAILURE-CHECK,0,3.627952,0.000173,1572902257.144566,501,47920.000000,9425.781250, ===
===,15,ITER,0,4.173875,0.000000,1572902257.690489,601,47920.000000,11310.937500, ===
===,16,ITER,0,4.711763,0.000000,1572902258.228377,701,47920.000000,13196.093750, ===
===,17,ITER,0,5.401522,0.000000,1572902258.918135,801,47920.000000,15081.250000, ===
===,18,ITER,0,5.982027,0.000000,1572902259.498640,901,47920.000000,16966.406250, ===
===,19,ITER,0,6.520098,0.000000,1572902260.036712,1001,47920.000000,18851.562500, ===
===,20,FAILURE-CHECK-START,0,6.520137,0.000000,1572902260.036751,1001,47920.000000,18851.562500, ===
===,21,FAILURE-CHECK-STOP,0,6.520296,0.000000,1572902260.036910,1001,47920.000000,18851.562500, ===
===,22,FAILURE-CHECK,0,6.520329,0.000208,1572902260.036943,1001,47920.000000,18851.562500, ===
===,23,ITER,0,7.125558,0.000000,1572902260.642172,1101,47920.000000,20736.718750, ===
===,24,ITER,0,7.779531,0.000000,1572902261.296144,1201,47920.000000,22621.875000, ===
===,25,ITER,0,8.318454,0.000000,1572902261.835068,1301,47920.000000,24507.031250, ===
===,26,ITER,0,8.856274,0.000000,1572902262.372888,1401,47920.000000,26392.187500, ===
===,27,ITER,0,9.395633,0.000000,1572902262.912246,1501,47920.000000,28277.343750, ===
===,28,FAILURE-CHECK-START,0,9.395673,0.000000,1572902262.912287,1501,48080.000000,28277.343750, ===
===,29,FAILURE-CHECK-STOP,0,9.395850,0.000000,1572902262.912464,1501,48080.000000,28277.343750, ===
===,30,FAILURE-CHECK,0,9.395896,0.000241,1572902262.912510,1501,48080.000000,28277.343750, ===
===,31,ITER,0,9.971532,0.000000,1572902263.488146,1601,48080.000000,30162.500000, ===
===,32,ITER,0,10.736955,0.000000,1572902264.253569,1701,48272.000000,32047.656250, ===
===,33,ITER,0,11.502168,0.000000,1572902265.018782,1801,48468.000000,33932.812500, ===
===,34,ITER,0,12.116621,0.000000,1572902265.633235,1901,48660.000000,35817.968750, ===
===,35,ITER,0,12.654438,0.000000,1572902266.171052,2001,48856.000000,37703.125000, ===
===,36,FAILURE-CHECK-START,0,12.654489,0.000000,1572902266.171103,2001,49048.000000,37703.125000, ===
===,37,FAILURE-CHECK-STOP,0,12.654594,0.000000,1572902266.171208,2001,49048.000000,37703.125000, ===
===,38,FAILURE-CHECK,0,12.654663,0.000200,1572902266.171277,2001,49048.000000,37703.125000, ===
===,39,CHECKPOINT-START,0,12.654743,0.000000,1572902266.171357,2001,49048.000000,37703.125000, ===
===,40,CHECKPOINT-PRE-NEW,0,12.654793,0.000000,1572902266.171407,2001,49048.000000,37703.125000, ===
===,41,CHECKPOINT-POST-NEW,0,12.784069,0.000000,1572902266.300683,2001,54524.000000,43157.640625, ===
===,42,CHECKPOINT-STOP,0,12.784100,0.000000,1572902266.300714,2001,54524.000000,43157.640625, ===
===,43,CHECKPOINT,0,12.784123,0.129451,1572902266.300736,2001,54524.000000,43157.640625, ===
===,44,ITER,0,13.553465,0.000000,1572902267.070078,2101,54524.000000,45042.796875, ===
===,45,ITER,0,14.253761,0.000000,1572902267.770375,2201,54720.000000,46927.953125, ===
===,46,ITER,0,15.014721,0.000000,1572902268.531335,2301,54916.000000,48813.109375, ===
===,47,ITER,0,15.778239,0.000000,1572902269.294853,2401,55108.000000,50698.265625, ===
===,48,ITER,0,16.543265,0.000000,1572902270.059878,2501,55300.000000,52583.421875, ===
===,49,FAILURE-CHECK-START,0,16.543312,0.000000,1572902270.059926,2501,55496.000000,52583.421875, ===
===,50,FAILURE-CHECK-STOP,0,16.543415,0.000000,1572902270.060029,2501,55496.000000,52583.421875, ===
===,51,FAILURE-CHECK,0,16.543453,0.000170,1572902270.060066,2501,55496.000000,52583.421875, ===
