===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,WALLTIME,ITER,MEM,NET,EXTRA
===,0,INIT-START,0,0.000099,0.000000,1571601111.073927,0,38628.000000,0.000000, ===
===,1,INIT-STOP,0,0.000142,0.000000,1571601111.073970,0,39320.000000,0.000000, ===
===,2,INIT,0,0.000161,0.000098,1571601111.073989,0,39320.000000,0.000000, ===
===,3,ITER,0,0.000300,0.000000,1571601111.074128,0,39320.000000,0.000000, ===
===,4,FAILURE-CHECK-START,0,0.000319,0.000000,1571601111.074147,0,39440.000000,0.000000, ===
===,5,FAILURE-CHECK-STOP,0,0.006453,0.000000,1571601111.080281,0,39440.000000,0.000000, ===
===,6,FAILURE-CHECK,0,0.006473,0.006164,1571601111.080301,0,39476.000000,0.000000, ===
===,7,CHECKPOINT-START,0,0.006496,0.000000,1571601111.080324,0,39476.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,0,0.006517,0.000000,1571601111.080345,0,39476.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,0,0.007026,0.000000,1571601111.080854,0,39476.000000,32.000000, ===
===,10,CHECKPOINT-STOP,0,0.007050,0.000000,1571601111.080878,0,39560.000000,32.000000, ===
===,11,CHECKPOINT,0,0.007069,0.000585,1571601111.080896,0,39560.000000,32.000000, ===
===,12,ITER,0,0.277238,0.000000,1571601111.351066,10000,41976.000000,13376.000000, ===
===,13,ITER,0,0.536200,0.000000,1571601111.610028,20000,44180.000000,26688.000000, ===
===,14,ITER,0,0.800428,0.000000,1571601111.874256,30000,46548.000000,40000.000000, ===
===,15,ITER,0,1.066137,0.000000,1571601112.139965,40000,49180.000000,53376.000000, ===
===,16,ITER,0,1.330331,0.000000,1571601112.404158,50000,51312.000000,66688.000000, ===
===,17,ITER,0,1.594683,0.000000,1571601112.668511,60000,53944.000000,80000.000000, ===
===,18,ITER,0,1.860308,0.000000,1571601112.934136,70000,56076.000000,93376.000000, ===
===,19,ITER,0,2.124491,0.000000,1571601113.198319,80000,58708.000000,106688.000000, ===
===,20,ITER,0,2.389163,0.000000,1571601113.462991,90000,60844.000000,120000.000000, ===
===,21,ITER,0,2.654651,0.000000,1571601113.728479,100000,63472.000000,133376.000000, ===
===,22,ITER,0,2.919374,0.000000,1571601113.993202,110000,65608.000000,146688.000000, ===
===,23,ITER,0,3.183541,0.000000,1571601114.257368,120000,67972.000000,160000.000000, ===
===,24,ITER,0,3.449175,0.000000,1571601114.523003,130000,70604.000000,173376.000000, ===
